Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,56,5000,node,0.000024316000000
4,57,5000,core,0.000020188000000
4,57,5000,node,0.000027672000000
4,58,5000,core,0.000021821000000
4,58,5000,node,0.000027070000000
4,59,5000,core,0.000022953000000
4,59,5000,node,0.000027772000000
4,60,5000,core,0.000022201000000
4,60,5000,node,0.000028143000000
4,61,5000,core,0.000022362000000
4,61,5000,node,0.000028222000000
4,62,5000,core,0.000019286000000
4,62,5000,node,0.000027682000000
4,63,5000,core,0.000020930000000
4,63,5000,node,0.000025498000000
4,64,5000,core,0.000020819000000
4,64,5000,node,0.000025939000000
4,65,5000,core,0.000029565000000
4,65,5000,node,0.000030627000000
4,66,5000,core,0.000024997000000
4,66,5000,node,0.000026209000000
4,67,5000,core,0.000029566000000
4,67,5000,node,0.000028384000000
4,68,5000,core,0.000029034000000
4,68,5000,node,0.000029084000000
4,69,5000,core,0.000029225000000
4,69,5000,node,0.000032040000000
4,70,5000,core,0.000029715000000
4,70,5000,node,0.000026961000000
4,71,5000,core,0.000027452000000
4,71,5000,node,0.000030667000000
4,72,5000,core,0.000024937000000
4,72,5000,node,0.000031318000000
4,73,5000,core,0.000027582000000
4,73,5000,node,0.000032341000000
4,74,5000,core,0.000025117000000
4,74,5000,node,0.000032151000000
4,75,5000,core,0.000027251000000
4,75,5000,node,0.000035276000000
4,76,5000,core,0.000028654000000
4,76,5000,node,0.000030858000000
4,77,5000,core,0.000025087000000
4,77,5000,node,0.000027652000000
4,78,5000,core,0.000028303000000
4,78,5000,node,0.000026260000000
4,79,5000,core,0.000027542000000
4,79,5000,node,0.000030808000000
4,80,5000,core,0.000026049000000
4,80,5000,node,0.000032611000000
4,81,5000,core,0.000025778000000
4,81,5000,node,0.000033383000000
4,82,5000,core,0.000027923000000
4,82,5000,node,0.000029916000000
4,83,5000,core,0.000024856000000
4,83,5000,node,0.000031389000000
4,84,5000,core,0.000026681000000
4,84,5000,node,0.000030287000000
4,85,5000,core,0.000025568000000
4,85,5000,node,0.000033703000000
4,86,5000,core,0.000032061000000
4,86,5000,node,0.000030006000000
4,87,5000,core,0.000026751000000
4,87,5000,node,0.000031269000000
4,88,5000,core,0.000027391000000
4,88,5000,node,0.000030076000000
4,89,5000,core,0.000025397000000
4,89,5000,node,0.000027882000000
4,90,5000,core,0.000025267000000
4,90,5000,node,0.000030477000000
4,91,5000,core,0.000028574000000
4,91,5000,node,0.000027401000000
4,92,5000,core,0.000026109000000
4,92,5000,node,0.000027040000000
4,93,5000,core,0.000028313000000
4,93,5000,node,0.000033042000000
4,94,5000,core,0.000030296000000
4,94,5000,node,0.000029986000000
4,95,5000,core,0.000027441000000
4,95,5000,node,0.000033833000000
4,96,5000,core,0.000023995000000
4,96,5000,node,0.000030607000000
4,97,5000,core,0.000027922000000
4,97,5000,node,0.000032410000000
4,98,5000,core,0.000027562000000
4,98,5000,node,0.000030618000000
4,99,5000,core,0.000027521000000
4,99,5000,node,0.000031168000000
4,100,5000,core,0.000026910000000
4,100,5000,node,0.000031709000000
4,101,5000,core,0.000026970000000
4,101,5000,node,0.000031469000000
4,102,5000,core,0.000028203000000
4,102,5000,node,0.000030507000000
4,103,5000,core,0.000027401000000
4,103,5000,node,0.000029795000000
4,104,5000,core,0.000028674000000
4,104,5000,node,0.000031158000000
4,105,5000,core,0.000025347000000
4,105,5000,node,0.000031599000000
4,106,5000,core,0.000028604000000
4,106,5000,node,0.000031319000000
4,107,5000,core,0.000027602000000
4,107,5000,node,0.000037631000000
4,108,5000,core,0.000028333000000
4,108,5000,node,0.000034996000000
4,109,5000,core,0.000026199000000
4,109,5000,node,0.000031760000000
4,110,5000,core,0.000024516000000
4,110,5000,node,0.000030397000000
4,111,5000,core,0.000027252000000
4,111,5000,node,0.000031859000000
4,112,5000,core,0.000028403000000
4,112,5000,node,0.000030888000000
4,113,5000,core,0.000033393000000
4,113,5000,node,0.000031369000000
4,114,5000,core,0.000027191000000
4,114,5000,node,0.000030878000000
4,115,5000,core,0.000026970000000
4,115,5000,node,0.000032440000000
4,116,5000,core,0.000027121000000
4,116,5000,node,0.000035536000000
4,117,5000,core,0.000028023000000
4,117,5000,node,0.000033313000000
4,118,5000,core,0.000026459000000
4,118,5000,node,0.000030847000000
4,119,5000,core,0.000026830000000
4,119,5000,node,0.000036218000000
4,120,5000,core,0.000026129000000
4,120,5000,node,0.000032020000000
4,121,5000,core,0.000028994000000
4,121,5000,node,0.000031299000000
4,122,5000,core,0.000029606000000
4,122,5000,node,0.000030668000001
4,123,5000,core,0.000027692000000
4,123,5000,node,0.000033483000000
4,124,5000,core,0.000028343000000
4,124,5000,node,0.000027311000000
4,125,5000,core,0.000029806000000
4,125,5000,node,0.000033823000000
4,126,5000,core,0.000027191000000
4,126,5000,node,0.000027952000000
4,127,5000,core,0.000029005000000
4,127,5000,node,0.000032361000000
4,128,5000,core,0.000228619000000
4,128,5000,node,0.000250159000000
4,129,5000,core,0.000363982000000
4,129,5000,node,0.000247894000000
4,130,5000,core,0.000368010000000
4,130,5000,node,0.000250430000000
4,131,5000,core,0.000361889000000
4,131,5000,node,0.000265948000000
4,132,5000,core,0.000362319000000
4,132,5000,node,0.000245090000000
4,133,5000,core,0.000356909000000
4,133,5000,node,0.000250830000000
4,134,5000,core,0.000358442000000
4,134,5000,node,0.000261760000000
4,135,5000,core,0.000359334000000
4,135,5000,node,0.000268153000000
4,136,5000,core,0.000248807000000
4,136,5000,node,0.000259887000000
4,137,5000,core,0.000345458000000
4,137,5000,node,0.000277941000000
4,138,5000,core,0.000404589000000
4,138,5000,node,0.000264325000000
4,139,5000,core,0.000356629000000
4,139,5000,node,0.000274755000000
4,140,5000,core,0.000352822000000
4,140,5000,node,0.000263284000000
4,141,5000,core,0.000354014000000
4,141,5000,node,0.000283712000000
4,142,5000,core,0.000312426000000
4,142,5000,node,0.000269275000000
4,143,5000,core,0.000292428000000
4,143,5000,node,0.000289243000000
4,144,5000,core,0.000289201999999
4,144,5000,node,0.000272541000000
4,145,5000,core,0.000286086000000
4,145,5000,node,0.000298800000000
4,146,5000,core,0.000350397000000
4,146,5000,node,0.000272391000000
4,147,5000,core,0.000354675000000
4,147,5000,node,0.000299722000000
4,148,5000,core,0.000339437000000
4,148,5000,node,0.000284333000001
4,149,5000,core,0.000346870000000
4,149,5000,node,0.000300524000000
4,150,5000,core,0.000343354000000
4,150,5000,node,0.000289072000000
4,151,5000,core,0.000343965000000
4,151,5000,node,0.000309450000000
4,152,5000,core,0.000350677000000
4,152,5000,node,0.000292779000000
4,153,5000,core,0.000329588000000
4,153,5000,node,0.000307066000000
4,154,5000,core,0.000341461000000
4,154,5000,node,0.000305923000000
4,155,5000,core,0.000338675000000
4,155,5000,node,0.000322054000000
4,156,5000,core,0.000342743000000
4,156,5000,node,0.000342031000000
4,157,5000,core,0.000303919000000
4,157,5000,node,0.000312496000000
4,158,5000,core,0.000348283000000
4,158,5000,node,0.000307246000000
4,159,5000,core,0.000251862000000
4,159,5000,node,0.000327504000000
4,160,5000,core,0.000257663000000
4,160,5000,node,0.000342933000001
4,161,5000,core,0.000242664000000
4,161,5000,node,0.000322013000000
4,162,5000,core,0.000249408000000
4,162,5000,node,0.000305673000000
4,163,5000,core,0.000247283000000
4,163,5000,node,0.000316634000000
4,164,5000,core,0.000296736000000
4,164,5000,node,0.000347531000000
4,165,5000,core,0.000250850000000
4,165,5000,node,0.000313938000000
4,166,5000,core,0.000264025000000
4,166,5000,node,0.000324698000000
4,167,5000,core,0.000247895000000
4,167,5000,node,0.000332844000000
4,168,5000,core,0.000308068000000
4,168,5000,node,0.000364143000000
4,169,5000,core,0.000238758000000
