Algorithm,MPI_Processes,Data_Size,Allocation,Latency
2,36,5000,node,0.000272550000000
2,37,5000,core,0.000067357000000
2,37,5000,node,0.000193713000000
2,38,5000,core,0.000082935000000
2,38,5000,node,0.000205665999999
2,39,5000,core,0.000175248000000
2,39,5000,node,0.000264912000000
2,40,5000,core,0.000133791000000
2,40,5000,node,0.000228687000000
2,41,5000,core,0.000153457000000
2,41,5000,node,0.000235392000000
2,42,5000,core,0.000212148000000
2,42,5000,node,0.000316594000000
2,43,5000,core,0.000172262000000
2,43,5000,node,0.000323256000000
2,44,5000,core,0.000205255000000
2,44,5000,node,0.000363278000000
2,45,5000,core,0.000155982000000
2,45,5000,node,0.000348102000000
2,46,5000,core,0.000240121000000
2,46,5000,node,0.000297921000000
2,47,5000,core,0.000226495000000
2,47,5000,node,0.000304427000000
2,48,5000,core,0.000142777000000
2,48,5000,node,0.000339028000000
2,49,5000,core,0.000249197000000
2,49,5000,node,0.000355155999999
2,50,5000,core,0.000175329000000
2,50,5000,node,0.000343245000000
2,51,5000,core,0.000288852000000
2,51,5000,node,0.000393489000000
2,52,5000,core,0.000184166000000
2,52,5000,node,0.000308332000000
2,53,5000,core,0.000083157000000
2,53,5000,node,0.000430132000000
2,54,5000,core,0.000155872000000
2,54,5000,node,0.000304073000001
2,55,5000,core,0.000260628000000
2,55,5000,node,0.000315257000000
2,56,5000,core,0.000225213000000
2,56,5000,node,0.000448193000000
2,57,5000,core,0.000123731000000
2,57,5000,node,0.000319299000000
2,58,5000,core,0.000146906000000
2,58,5000,node,0.000340547000000
2,59,5000,core,0.000269755000000
2,59,5000,node,0.000369974000000
2,60,5000,core,0.000236052000000
2,60,5000,node,0.000434324000000
2,61,5000,core,0.000155131000000
2,61,5000,node,0.000377759000000
2,62,5000,core,0.000181689000000
2,62,5000,node,0.000302938000000
2,63,5000,core,0.000159228000000
2,63,5000,node,0.000427110000000
2,64,5000,core,0.000299941000000
2,64,5000,node,0.000497039000000
2,65,5000,core,0.000262693000000
2,65,5000,node,0.000345204000000
2,66,5000,core,0.000257222000000
2,66,5000,node,0.000517891000000
2,67,5000,core,0.000324919000000
2,67,5000,node,0.000426154000000
2,68,5000,core,0.000115957000000
2,68,5000,node,0.000506297000000
2,69,5000,core,0.000384311000000
2,69,5000,node,0.000453059000000
2,70,5000,core,0.000322926000000
