Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
2,104,2000,node,0.000572997000000,0.000153008000000
2,105,2000,core,0.000142698000000,0.000052539000000
2,105,2000,node,0.000573128000000,0.000166834000000
2,106,2000,core,0.000143610000000,0.000050274000000
2,106,2000,node,0.000584478000000,0.000148810000000
2,107,2000,core,0.000144111000000,0.000050605000000
2,107,2000,node,0.000583587000000,0.000170861000000
2,108,2000,core,0.000145273000000,0.000050876000000
2,108,2000,node,0.000595830000000,0.000148378000000
2,109,2000,core,0.000148740000000,0.000053881000000
2,109,2000,node,0.000595379000000,0.000160813000000
2,110,2000,core,0.000149862000000,0.000054221000000
2,110,2000,node,0.000607141000000,0.000156053000000
2,111,2000,core,0.000150473000000,0.000050375000000
2,111,2000,node,0.000601250000000,0.000170571000000
2,112,2000,core,0.000151495000000,0.000050916000000
2,112,2000,node,0.000616238000000,0.000160502000000
2,113,2000,core,0.000155001000000,0.000054202000000
2,113,2000,node,0.000617050000000,0.000179057000000
2,114,2000,core,0.000156184000000,0.000054572000000
2,114,2000,node,0.000631988000000,0.000160261000000
2,115,2000,core,0.000156494000000,0.000054493000000
2,115,2000,node,0.000630936000000,0.000179848000000
2,116,2000,core,0.000158137000000,0.000053410000000
2,116,2000,node,0.000644582000000,0.000162496000000
2,117,2000,core,0.000161463000000,0.000056246000000
2,117,2000,node,0.000643730000000,0.000180869999999
2,118,2000,core,0.000162696000000,0.000056286000000
2,118,2000,node,0.000659329000000,0.000166223000000
2,119,2000,core,0.000162866000000,0.000056246000000
2,119,2000,node,0.000657085000000,0.000182122000000
2,120,2000,core,0.000164209000000,0.000056286000000
2,120,2000,node,0.000674478000000,0.000171793000000
2,121,2000,core,0.000168166000000,0.000060173000000
2,121,2000,node,0.000671752000000,0.000190979000000
2,122,2000,core,0.000168557000000,0.000056356000000
2,122,2000,node,0.000687102000000,0.000166503000000
2,123,2000,core,0.000169308000000,0.000057057000000
2,123,2000,node,0.000681451000000,0.000196820000000
2,124,2000,core,0.000170751000000,0.000057428000000
2,124,2000,node,0.000697250000000,0.000169018000000
2,125,2000,core,0.000174418000000,0.000060173000000
2,125,2000,node,0.000695547000000,0.000191230000000
2,126,2000,core,0.000175209000000,0.000061876000000
2,126,2000,node,0.000708001000000,0.000170050000000
2,127,2000,core,0.000174999000000,0.000056226000000
2,127,2000,node,0.000693364000000,0.000182102999999
2,128,2000,core,0.000175520000000,0.000057368000000
2,128,2000,node,0.000717829000000,0.000169248000000
2,129,2000,core,0.000181151000000,0.000061876000000
2,129,2000,node,0.000727758000000,0.000191630000000
2,130,2000,core,0.000182593000000,0.000062167000000
2,130,2000,node,0.000733038000000,0.000173005000001
2,131,2000,core,0.000183014000000,0.000061937000000
2,131,2000,node,0.000741884000000,0.000194595999999
2,132,2000,core,0.000184207000000,0.000060854000000
2,132,2000,node,0.000745140000000,0.000177824000000
