Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
1,2,2000,core,0.000000782000000,0.000000811000000
1,2,2000,node,0.000006953000000,0.000006642000000
1,3,2000,core,0.000001473000000,0.000001493000000
1,3,2000,node,0.000007785000000,0.000007514000000
1,4,2000,core,0.000001553000000,0.000001562000000
1,4,2000,node,0.000009037000000,0.000009107000000
1,5,2000,core,0.000004248000000,0.000004238000000
1,5,2000,node,0.000009417000000,0.000009728000000
1,6,2000,core,0.000005841000000,0.000005831000000
1,6,2000,node,0.000011451000000,0.000011562000000
1,7,2000,core,0.000006812000000,0.000006793000000
1,7,2000,node,0.000011872000000,0.000012063000000
1,8,2000,core,0.000008937000000,0.000008916000000
1,8,2000,node,0.000014116000000,0.000013977000000
1,9,2000,core,0.000012193000000,0.000010980000000
1,9,2000,node,0.000016210000000,0.000016030000000
1,10,2000,core,0.000014467000000,0.000014498000000
1,10,2000,node,0.000019136000000,0.000018946000000
1,11,2000,core,0.000014277000000,0.000014247000000
1,11,2000,node,0.000019336000000,0.000019326000000
1,12,2000,core,0.000015850000000,0.000015760000000
1,12,2000,node,0.000021671000000,0.000022892000000
1,13,2000,core,0.000017272000000,0.000017283000000
1,13,2000,node,0.000022122000000,0.000022952000000
1,14,2000,core,0.000018995000000,0.000018945000000
1,14,2000,node,0.000025287000000,0.000026129000000
1,15,2000,core,0.000020549000000,0.000020498000000
1,15,2000,node,0.000025628000000,0.000025307000000
1,16,2000,core,0.000021460000000,0.000021430000000
1,16,2000,node,0.000026489000000,0.000026069000000
1,17,2000,core,0.000023394000000,0.000023324000000
1,17,2000,node,0.000027612000000,0.000027051000000
1,18,2000,core,0.000025057000000,0.000025007000000
1,18,2000,node,0.000029836000000,0.000029786000000
1,19,2000,core,0.000026430000000,0.000026339000000
1,19,2000,node,0.000029054000000,0.000029596000000
1,20,2000,core,0.000027812000000,0.000027742000000
1,20,2000,node,0.000030948000000,0.000030457000000
1,21,2000,core,0.000029906000000,0.000029736000000
1,21,2000,node,0.000033442000000,0.000032401000000
1,22,2000,core,0.000031178000000,0.000031670000000
1,22,2000,node,0.000034344000000,0.000035186000000
1,23,2000,core,0.000033233000000,0.000033152000000
1,23,2000,node,0.000034354000000,0.000035567000000
1,24,2000,core,0.000034695000000,0.000034806000000
