Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
5,178,2000,node,0.000097313000000,0.000070182000000
5,179,2000,core,0.000121448000000,0.000142307000000
5,179,2000,node,0.000121237000000,0.000099888000000
5,180,2000,core,0.000123832000000,0.000142517000000
5,180,2000,node,0.000098275000000,0.000069130000000
5,181,2000,core,0.000125575000000,0.000146876000000
5,181,2000,node,0.000123542000000,0.000106911000000
5,182,2000,core,0.000128281000000,0.000150292000000
5,182,2000,node,0.000099376000000,0.000073137000000
5,183,2000,core,0.000129293000000,0.000150342000000
5,183,2000,node,0.000127820000000,0.000103043000000
5,184,2000,core,0.000130304000000,0.000150121000000
5,184,2000,node,0.000098866000000,0.000072506000000
5,185,2000,core,0.000132369000000,0.000153729000000
5,185,2000,node,0.000128581000000,0.000101500000000
5,186,2000,core,0.000136897000000,0.000158557000000
5,186,2000,node,0.000101250000000,0.000073698000000
5,187,2000,core,0.000137117000000,0.000161062000000
5,187,2000,node,0.000130325000000,0.000102823000000
5,188,2000,core,0.000141155000000,0.000162535000000
5,188,2000,node,0.000100959000000,0.000076063000000
5,189,2000,core,0.000144561000000,0.000167213000000
5,189,2000,node,0.000123572000000,0.000104636000000
5,190,2000,core,0.000146003000000,0.000168807000000
5,190,2000,node,0.000100949000000,0.000075241000000
5,191,2000,core,0.000149129000000,0.000169678000000
5,191,2000,node,0.000126667000000,0.000103444000000
5,192,2000,core,0.000148539000000,0.000176171000000
5,192,2000,node,0.000101490000000,0.000075782000000
5,193,2000,core,0.000149971000000,0.000174056000000
5,193,2000,node,0.000126107000000,0.000102933000000
5,194,2000,core,0.000151494000000,0.000179417000000
5,194,2000,node,0.000104175000000,0.000074119000000
5,195,2000,core,0.000153127000000,0.000182502000000
5,195,2000,node,0.000128561000000,0.000100358000000
5,196,2000,core,0.000154259000000,0.000183314000000
5,196,2000,node,0.000104125000000,0.000075933000000
5,197,2000,core,0.000155492000000,0.000182963000000
5,197,2000,node,0.000127429000000,0.000101320000000
5,198,2000,core,0.000155642000000,0.000187061000000
5,198,2000,node,0.000104796000000,0.000069280000000
5,199,2000,core,0.000156704000000,0.000186590000000
5,199,2000,node,0.000130715000000,0.000104907000000
5,200,2000,core,0.000158528000000,0.000186409000000
5,200,2000,node,0.000105358000000,0.000081803000000
5,201,2000,core,0.000160421000000,0.000191719000000
5,201,2000,node,0.000131246000000,0.000104185000000
5,202,2000,core,0.000159770000000,0.000191889000000
5,202,2000,node,0.000108213000000,0.000073939000000
5,203,2000,core,0.000162465000000,0.000193623000000
5,203,2000,node,0.000133350000000,0.000106670000000
5,204,2000,core,0.000164038000000,0.000195277000000
5,204,2000,node,0.000107131000000,0.000079499000000
5,205,2000,core,0.000167574000000,0.000199755000000
5,205,2000,node,0.000130865000000,0.000104857000000
5,206,2000,core,0.000166682000000,0.000196990000000
5,206,2000,node,0.000107301000000,0.000080290000000
5,207,2000,core,0.000169428000000,0.000200035000000
5,207,2000,node,0.000132909000000,0.000102602000000
5,208,2000,core,0.000169017000000,0.000197921000000
5,208,2000,node,0.000108043000000,0.000085560000000
5,209,2000,core,0.000170400000000,0.000201748000000
5,209,2000,node,0.000135404000000,0.000115737000000
5,210,2000,core,0.000173776000000,0.000204884000000
5,210,2000,node,0.000109525000000,0.000086863000000
5,211,2000,core,0.000175248000000,0.000207720000000
5,211,2000,node,0.000137768000000,0.000111850000000
5,212,2000,core,0.000176030000000,0.000210215000000
5,212,2000,node,0.000112110000000,0.000080871000000
5,213,2000,core,0.000180398000000,0.000214913000000
5,213,2000,node,0.000134272000000,0.000107011000000
5,214,2000,core,0.000179877000000,0.000214903000000
5,214,2000,node,0.000111169000000,0.000079550000000
5,215,2000,core,0.000180318000000,0.000211998000000
5,215,2000,node,0.000135143000000,0.000110107000000
5,216,2000,core,0.000180849000000,0.000213600000000
