Algorithm,MPI_Processes,Data_Size,Allocation,Latency
4,104,2000,node,0.0001045360
4,105,2000,core,0.0000229130
4,105,2000,node,0.0001067700
4,106,2000,core,0.0000233940
4,106,2000,node,0.0001052670
4,107,2000,core,0.0000228420
4,107,2000,node,0.0001081630
4,108,2000,core,0.0000233030
4,108,2000,node,0.0001042360
4,109,2000,core,0.0000230330
4,109,2000,node,0.0001099360
4,110,2000,core,0.0000234040
4,110,2000,node,0.0001013800
4,111,2000,core,0.0000231030
4,111,2000,node,0.0001157470
4,112,2000,core,0.0000236150
4,112,2000,node,0.0001062890
4,113,2000,core,0.0000233240
4,113,2000,node,0.0001087040
4,114,2000,core,0.0000235140
4,114,2000,node,0.0001083530
4,115,2000,core,0.0000232630
4,115,2000,node,0.0001165590
4,116,2000,core,0.0000234840
4,116,2000,node,0.0001080430
4,117,2000,core,0.0000234340
4,117,2000,node,0.0001097560
4,118,2000,core,0.0000237440
4,118,2000,node,0.0001161680
4,119,2000,core,0.0000234440
4,119,2000,node,0.0001202650
4,120,2000,core,0.0000238750
4,120,2000,node,0.0001190330
4,121,2000,core,0.0000235650
4,121,2000,node,0.0001161380
4,122,2000,core,0.0000239850
4,122,2000,node,0.0001173200
4,123,2000,core,0.0000234940
4,123,2000,node,0.0001174000
4,124,2000,core,0.0000238440
4,124,2000,node,0.0001190230
4,125,2000,core,0.0000238850
4,125,2000,node,0.0001228100
4,126,2000,core,0.0000249670
4,126,2000,node,0.0001203250
4,127,2000,core,0.0000243260
4,127,2000,node,0.0001193840
4,128,2000,core,0.0000592510
4,128,2000,node,0.0000394640
4,129,2000,core,0.0000588810
4,129,2000,node,0.0000579180
4,130,2000,core,0.0000610040
4,130,2000,node,0.0000407170
4,131,2000,core,0.0000587700
4,131,2000,node,0.0000571670
4,132,2000,core,0.0000620860
4,132,2000,node,0.0000419480
4,133,2000,core,0.0000617550
4,133,2000,node,0.0000597420
4,134,2000,core,0.0000619760
4,134,2000,node,0.0000421490
4,135,2000,core,0.0000592110
4,135,2000,node,0.0000587600
4,136,2000,core,0.0000626970
4,136,2000,node,0.0000433410
4,137,2000,core,0.0000629280
4,137,2000,node,0.0000602730
4,138,2000,core,0.0000633080
4,138,2000,node,0.0000422290
4,139,2000,core,0.0000628070
