Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
1,46,8,node,0.000020929000000,0.000020048000000
1,47,8,core,0.000018294000000,0.000012804000000
1,47,8,node,0.000020068000000,0.000020258000000
1,48,8,core,0.000018665000000,0.000013245000000
1,48,8,node,0.000021510000000,0.000020929000000
1,49,8,core,0.000018906000000,0.000013095000000
1,49,8,node,0.000021380000000,0.000020759000000
1,50,8,core,0.000019586000000,0.000014087000000
1,50,8,node,0.000021119000000,0.000020128000000
1,51,8,core,0.000019757000000,0.000013716000000
1,51,8,node,0.000021660000000,0.000021000000000
1,52,8,core,0.000020388000000,0.000013775000000
1,52,8,node,0.000022713000000,0.000021340000000
1,53,8,core,0.000020950000000,0.000013986000000
1,53,8,node,0.000023033000000,0.000021771000000
1,54,8,core,0.000021620000000,0.000014366000000
1,54,8,node,0.000023303000000,0.000022372000000
1,55,8,core,0.000021881000000,0.000014998000000
1,55,8,node,0.000023835000000,0.000022392000000
1,56,8,core,0.000022512000000,0.000015418000000
1,56,8,node,0.000024165000000,0.000023213000000
1,57,8,core,0.000022732000000,0.000015750000000
1,57,8,node,0.000023544000000,0.000023143000000
1,58,8,core,0.000022462000000,0.000014978000000
1,58,8,node,0.000023885000000,0.000022993000000
1,59,8,core,0.000022973000000,0.000015019000000
1,59,8,node,0.000023103000000,0.000022823000000
1,60,8,core,0.000023684000000,0.000015329000000
1,60,8,node,0.000027442000000,0.000031218000000
1,61,8,core,0.000023825000000,0.000016180000000
1,61,8,node,0.000027271000000,0.000032170000000
1,62,8,core,0.000024375000000,0.000016010000000
1,62,8,node,0.000028924000000,0.000033343000000
1,63,8,core,0.000024957000000,0.000016541000000
1,63,8,node,0.000028052000000,0.000032601000000
1,64,8,core,0.000024676000000,0.000015850000000
1,64,8,node,0.000028404000000,0.000033853000000
1,65,8,core,0.000027341000000,0.000017543000000
1,65,8,node,0.000036658000000,0.000042219000000
1,66,8,core,0.000028423000000,0.000018204000000
1,66,8,node,0.000031018000000,0.000036629000000
1,67,8,core,0.000029294000000,0.000019627000000
1,67,8,node,0.000037671000000,0.000043762000000
1,68,8,core,0.000030006000000,0.000019667000000
1,68,8,node,0.000032161000000,0.000038201000000
1,69,8,core,0.000031589000000,0.000019888000000
1,69,8,node,0.000038572000000,0.000045345000000
1,70,8,core,0.000032320000000,0.000020158000000
1,70,8,node,0.000033272000000,0.000040346000000
1,71,8,core,0.000032310000000,0.000020528000000
1,71,8,node,0.000039784000000,0.000047740000000
1,72,8,core,0.000033213000000,0.000021150000000
1,72,8,node,0.000035035000000,0.000042058000000
1,73,8,core,0.000034826000000,0.000023193000000
1,73,8,node,0.000041738000000,0.000049763000000
1,74,8,core,0.000035496000000,0.000022602000000
1,74,8,node,0.000036127000000,0.000043221000000
1,75,8,core,0.000035847000000,0.000022953000000
1,75,8,node,0.000042660000000,0.000051587000000
1,76,8,core,0.000036498000000,0.000023243000000
1,76,8,node,0.000036498000000,0.000042841000000
1,77,8,core,0.000037781000000,0.000024837000000
1,77,8,node,0.000043371000000,0.000052027000000
1,78,8,core,0.000038311000000,0.000025016000000
1,78,8,node,0.000036980000000,0.000043491000000
1,79,8,core,0.000037430000000,0.000024727000000
1,79,8,node,0.000042440000000,0.000052729000000
1,80,8,core,0.000038182000000,0.000025057000000
1,80,8,node,0.000036268000000,0.000043551000000
1,81,8,core,0.000039915000000,0.000025578000000
1,81,8,node,0.000047499000000,0.000054582000000
1,82,8,core,0.000041267000000,0.000026449000000
1,82,8,node,0.000037741000000,0.000045144000000
1,83,8,core,0.000042379000000,0.000027081000000
1,83,8,node,0.000046737000000,0.000055824000000
1,84,8,core,0.000041799000000,0.000027772000000
1,84,8,node,0.000039013000000,0.000047859000000
1,85,8,core,0.000043612000000,0.000028433000000
1,85,8,node,0.000047749000000,0.000057528000000
1,86,8,core,0.000043852000000,0.000028363000000
1,86,8,node,0.000040606000000,0.000049333000000
1,87,8,core,0.000044824000000,0.000028503000000
1,87,8,node,0.000049683000000,0.000059411000000
1,88,8,core,0.000043972000000,0.000028063000000
1,88,8,node,0.000041768000000,0.000050614000000
1,89,8,core,0.000046477000000,0.000029465000000
1,89,8,node,0.000049933000000,0.000061455000000
1,90,8,core,0.000047830000000,0.000030136000000
1,90,8,node,0.000042209000000,0.000051958000000
1,91,8,core,0.000047309000000,0.000029816000000
1,91,8,node,0.000051697000000,0.000063559000000
1,92,8,core,0.000048822000000,0.000031368000000
1,92,8,node,0.000042840000000,0.000051246000000
1,93,8,core,0.000049242000000,0.000031549000000
