Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
5,2,8,core,0.000000310000000,0.000000341000000
5,2,8,node,0.000003837000000,0.000003867000000
5,3,8,core,0.000000761000000,0.000000801000000
5,3,8,node,0.000004809000000,0.000004849000000
5,4,8,core,0.000000591000000,0.000000621000000
5,4,8,node,0.000005040000000,0.000005059000000
5,5,8,core,0.000001403000000,0.000001303000000
5,5,8,node,0.000005741000000,0.000005250000000
5,6,8,core,0.000001492000000,0.000001462000000
5,6,8,node,0.000006302000000,0.000005881000000
5,7,8,core,0.000001783000000,0.000001764000000
5,7,8,node,0.000006402000000,0.000006011000000
5,8,8,core,0.000002305000000,0.000002464000000
5,8,8,node,0.000006452000000,0.000006322000000
5,9,8,core,0.000002915000000,0.000003547000000
5,9,8,node,0.000008265000000,0.000008466000000
5,10,8,core,0.000003636000000,0.000003937000000
5,10,8,node,0.000011191000000,0.000009397000000
5,11,8,core,0.000003937000000,0.000004057000000
5,11,8,node,0.000011061000000,0.000009228000000
5,12,8,core,0.000003827000000,0.000004108000000
5,12,8,node,0.000011431000000,0.000010179000000
5,13,8,core,0.000004308000000,0.000004158000000
5,13,8,node,0.000011562000000,0.000010199000000
5,14,8,core,0.000004348000000,0.000004218000000
5,14,8,node,0.000011512000000,0.000010560000000
5,15,8,core,0.000004649000000,0.000004508000000
5,15,8,node,0.000011412000000,0.000010600000000
5,16,8,core,0.000003677000000,0.000003386000000
5,16,8,node,0.000010079000000,0.000008856000000
5,17,8,core,0.000004459000000,0.000004849000000
5,17,8,node,0.000010770000000,0.000009858000000
5,18,8,core,0.000004809000000,0.000004980000000
5,18,8,node,0.000012163000000,0.000011010000000
5,19,8,core,0.000005049000000,0.000005160000000
5,19,8,node,0.000011862000000,0.000010810000000
5,20,8,core,0.000005350000000,0.000005260000000
5,20,8,node,0.000012804000000,0.000011081000000
5,21,8,core,0.000005430000000,0.000005370000000
5,21,8,node,0.000012693000000,0.000010900000000
5,22,8,core,0.000005691000000,0.000005451000000
5,22,8,node,0.000012533000000,0.000010961000000
5,23,8,core,0.000006051000000,0.000005661000000
5,23,8,node,0.000012473000000,0.000011121000000
5,24,8,core,0.000006172000000,0.000005690000000
5,24,8,node,0.000012504000000,0.000011421000000
5,25,8,core,0.000005992000000,0.000005610000000
5,25,8,node,0.000012764000000,0.000011592000000
5,26,8,core,0.000006121000000,0.000005711000000
5,26,8,node,0.000012924000000,0.000011291000000
5,27,8,core,0.000006382000000,0.000005801000000
5,27,8,node,0.000012574000000,0.000010840000000
5,28,8,core,0.000006212000000,0.000005741000000
5,28,8,node,0.000012844000000,0.000011452000000
5,29,8,core,0.000006412000000,0.000005840000000
5,29,8,node,0.000012263000000,0.000011001000000
5,30,8,core,0.000006262000000,0.000005830000000
5,30,8,node,0.000012723000000,0.000011612000000
5,31,8,core,0.000006332000000,0.000005951000000
5,31,8,node,0.000012353000000,0.000011401000000
5,32,8,core,0.000005510000000,0.000005039000000
5,32,8,node,0.000012122000000,0.000010479000000
5,33,8,core,0.000006062000000,0.000006321000000
5,33,8,node,0.000013075000000,0.000011472000000
5,34,8,core,0.000006332000000,0.000006542000000
5,34,8,node,0.000012713000000,0.000010990000000
5,35,8,core,0.000006502000000,0.000006682000000
5,35,8,node,0.000012674000000,0.000011411000000
5,36,8,core,0.000006713000000,0.000006882000000
5,36,8,node,0.000012924000000,0.000011371000000
5,37,8,core,0.000006802000000,0.000006923000000
5,37,8,node,0.000013405000000,0.000011722000000
5,38,8,core,0.000006853000000,0.000007023000000
5,38,8,node,0.000013165000000,0.000011672000000
5,39,8,core,0.000007314000000,0.000007293000000
5,39,8,node,0.000013846000000,0.000012283000000
5,40,8,core,0.000007514000000,0.000007314000000
5,40,8,node,0.000013756000000,0.000012503000000
5,41,8,core,0.000007735000000,0.000007514000000
5,41,8,node,0.000014036000000,0.000012313000000
5,42,8,core,0.000007695000000,0.000007424000000
5,42,8,node,0.000015720000000,0.000012112000000
5,43,8,core,0.000007894000000,0.000007494000000
5,43,8,node,0.000015960000000,0.000012123000000
5,44,8,core,0.000007905000000,0.000007514000000
5,44,8,node,0.000015599000000,0.000012223000000
5,45,8,core,0.000007955000000,0.000007685000000
5,45,8,node,0.000015339000000,0.000011732000000
5,46,8,core,0.000008055000000,0.000007774000000
5,46,8,node,0.000015930000000,0.000012343000000
5,47,8,core,0.000008446000000,0.000007984000000
5,47,8,node,0.000015228000000,0.000011983000000
