Algorithm,MPI_Processes,Data_Size,Allocation,Latency,Latency_default
2,146,8,node,0.000370974000000,0.000102742000000
2,147,8,core,0.000093756000000,0.000030818000000
2,147,8,node,0.000374010000000,0.000118531000000
2,148,8,core,0.000094276000000,0.000031699000000
2,148,8,node,0.000376364000000,0.000102913000000
2,149,8,core,0.000095288000000,0.000031990000000
2,149,8,node,0.000378857000000,0.000121326000000
2,150,8,core,0.000095969000000,0.000031729000000
2,150,8,node,0.000381071000000,0.000103394000000
2,151,8,core,0.000095608000000,0.000032291000000
2,151,8,node,0.000385180000000,0.000121257000000
2,152,8,core,0.000094947000000,0.000032872000000
2,152,8,node,0.000387105000000,0.000104445000000
2,153,8,core,0.000096871000000,0.000033233000000
2,153,8,node,0.000391392000000,0.000121657000000
2,154,8,core,0.000097202000000,0.000033562000000
2,154,8,node,0.000393906000000,0.000108683000000
2,155,8,core,0.000098525000000,0.000034545000000
2,155,8,node,0.000395239000000,0.000120926000000
2,156,8,core,0.000099296000000,0.000035146000000
2,156,8,node,0.000401391000000,0.000108784000000
2,157,8,core,0.000101350000000,0.000034495000000
2,157,8,node,0.000404557000000,0.000127278000000
2,158,8,core,0.000102391000000,0.000036659000000
2,158,8,node,0.000406380000000,0.000108352000000
2,159,8,core,0.000104074000000,0.000037931000000
2,159,8,node,0.000403955000000,0.000129532000000
2,160,8,core,0.000099787000000,0.000037430000000
2,160,8,node,0.000412782000000,0.000108764000000
2,161,8,core,0.000101630000000,0.000038361000000
2,161,8,node,0.000414205000000,0.000130695000000
2,162,8,core,0.000101570000000,0.000039103000000
2,162,8,node,0.000418102000000,0.000113171000000
2,163,8,core,0.000102020000000,0.000039484000000
2,163,8,node,0.000417360000000,0.000130133000000
2,164,8,core,0.000102561000000,0.000041057000000
2,164,8,node,0.000420856000000,0.000113792000000
2,165,8,core,0.000102892000000,0.000040466000000
2,165,8,node,0.000425105000000,0.000135593000000
2,166,8,core,0.000104325000000,0.000041598000000
2,166,8,node,0.000427310000000,0.000114875000000
2,167,8,core,0.000104706000000,0.000041999000000
2,167,8,node,0.000430745000000,0.000133349000000
2,168,8,core,0.000103634000000,0.000042399000000
2,168,8,node,0.000433110000000,0.000116067000000
2,169,8,core,0.000104345000000,0.000043712000000
2,169,8,node,0.000439261000000,0.000137637000000
2,170,8,core,0.000106449000000,0.000044062000000
2,170,8,node,0.000440273000000,0.000120164000000
2,171,8,core,0.000106860000000,0.000037290000000
2,171,8,node,0.000446435000000,0.000137067000000
2,172,8,core,0.000107491000000,0.000039043000000
2,172,8,node,0.000448638000000,0.000119653000000
2,173,8,core,0.000106930000000,0.000038122000000
2,173,8,node,0.000454991000000,0.000138329000000
2,174,8,core,0.000108633000000,0.000037259000000
2,174,8,node,0.000453648000000,0.000120886000000
2,175,8,core,0.000109164000000,0.000036929000000
2,175,8,node,0.000456223000000,0.000137717000000
2,176,8,core,0.000110196000000,0.000040786000000
2,176,8,node,0.000458658000000,0.000120405000000
2,177,8,core,0.000110897000000,0.000042379000000
2,177,8,node,0.000465971000000,0.000144801000000
2,178,8,core,0.000111909000000,0.000047008000000
2,178,8,node,0.000464468000000,0.000124693000000
2,179,8,core,0.000111739000000,0.000039934000000
2,179,8,node,0.000470189000000,0.000143929000000
2,180,8,core,0.000112230000000,0.000043701000000
2,180,8,node,0.000469588000000,0.000124883000000
2,181,8,core,0.000111969000000,0.000043412000000
2,181,8,node,0.000475799000000,0.000144300000000
2,182,8,core,0.000112961000000,0.000042359000000
2,182,8,node,0.000476751000000,0.000127458000000
2,183,8,core,0.000113142000000,0.000044102000000
2,183,8,node,0.000481861000000,0.000145663000000
2,184,8,core,0.000114444000000,0.000047389000000
2,184,8,node,0.000480308000000,0.000127749000000
2,185,8,core,0.000115506000000,0.000046386000000
2,185,8,node,0.000491759000000,0.000151543000000
2,186,8,core,0.000115887000000,0.000050304000000
2,186,8,node,0.000489334000000,0.000130113000000
2,187,8,core,0.000116668000000,0.000048300000000
2,187,8,node,0.000496186000000,0.000153657000000
2,188,8,core,0.000118511000000,0.000052939000000
2,188,8,node,0.000495275000000,0.000131115000000
2,189,8,core,0.000118381000000,0.000052518000000
2,189,8,node,0.000505144000000,0.000157664000001
2,190,8,core,0.000118101000000,0.000053049000000
2,190,8,node,0.000501498000000,0.000131546000000
2,191,8,core,0.000119614000000,0.000054061000000
2,191,8,node,0.000503512000000,0.000158927000000
2,192,8,core,0.000118912000000,0.000042740000000
2,192,8,node,0.000508721000000,0.000130884000000
2,193,8,core,0.000121598000000,0.000043731000000
2,193,8,node,0.000511176000000,0.000156182000000
2,194,8,core,0.000122348000000,0.000045585000000
2,194,8,node,0.000513600000000,0.000135794000000
2,195,8,core,0.000122169000000,0.000043682000000
2,195,8,node,0.000514181000000,0.000154359000000
2,196,8,core,0.000120986000000,0.000047148000000
2,196,8,node,0.000518399000000,0.000136375000000
2,197,8,core,0.000122389000000,0.000048571000000
2,197,8,node,0.000520723000000,0.000160910000000
2,198,8,core,0.000122699000000,0.000045115000000
2,198,8,node,0.000524661000000,0.000137517000000
2,199,8,core,0.000122489000000,0.000044413000000
2,199,8,node,0.000526714000000,0.000160340000000
2,200,8,core,0.000122760000000,0.000044964000000
2,200,8,node,0.000533086000000,0.000139080000000
2,201,8,core,0.000123090000000,0.000046987000000
2,201,8,node,0.000533157000000,0.000163936000000
2,202,8,core,0.000123270000000,0.000048952000000
2,202,8,node,0.000538426000000,0.000142937000000
2,203,8,core,0.000123331000000,0.000049092000000
2,203,8,node,0.000535901000000,0.000163446000000
2,204,8,core,0.000124784000000,0.000051316000000
2,204,8,node,0.000543055000000,0.000143598000000
2,205,8,core,0.000125645000000,0.000049603000000
2,205,8,node,0.000542314000000,0.000158606000000
2,206,8,core,0.000126847000000,0.000050384000000
2,206,8,node,0.000551076000000,0.000144209000000
2,207,8,core,0.000126626000000,0.000051636000000
2,207,8,node,0.000544247000000,0.000158977000000
2,208,8,core,0.000125284000000,0.000050164000000
2,208,8,node,0.000555288000000,0.000143658000000
2,209,8,core,0.000126887000000,0.000051466000000
2,209,8,node,0.000553875000000,0.000166932000000
2,210,8,core,0.000126757000000,0.000053180000000
2,210,8,node,0.000560999000000,0.000148909000000
2,211,8,core,0.000126206000000,0.000052338000000
2,211,8,node,0.000557041000000,0.000167633000000
2,212,8,core,0.000127668000000,0.000052688000000
2,212,8,node,0.000566238000000,0.000149890000000
2,213,8,core,0.000128119000000,0.000056125000000
2,213,8,node,0.000564935000000,0.000163355000000
2,214,8,core,0.000128701000000,0.000055062000000
2,214,8,node,0.000573491000000,0.000150592000000
2,215,8,core,0.000128079000000,0.000055754000000
2,215,8,node,0.000571438000000,0.000164728000000
2,216,8,core,0.000130905000000,0.000056315000000
2,216,8,node,0.000579633000000,0.000150842000000
2,217,8,core,0.000130955000000,0.000056857000000
2,217,8,node,0.000579343000000,0.000175148000000
2,218,8,core,0.000130554000000,0.000058319000000
2,218,8,node,0.000587157000000,0.000154419000000
2,219,8,core,0.000129742000000,0.000058429000000
2,219,8,node,0.000581196000000,0.000173284000000
2,220,8,core,0.000132017000000,0.000059732000000
2,220,8,node,0.000592618000000,0.000155852000000
2,221,8,core,0.000131876000000,0.000061786000000
2,221,8,node,0.000592016000000,0.000169466000000
2,222,8,core,0.000133209000000,0.000062306000000
2,222,8,node,0.000598929000000,0.000155520000000
2,223,8,core,0.000132046000000,0.000061215000000
2,223,8,node,0.000591465000000,0.000169186000000
2,224,8,core,0.000134942000000,0.000059612000000
2,224,8,node,0.000604630000000,0.000155391000000
2,225,8,core,0.000135413000000,0.000061615000000
2,225,8,node,0.000604108000000,0.000178995000000
2,226,8,core,0.000134711000000,0.000061605000000
2,226,8,node,0.000612464000000,0.000159889000000
2,227,8,core,0.000135092000000,0.000061696000000
2,227,8,node,0.000604389000000,0.000176970000000
2,228,8,core,0.000137076000000,0.000062006000000
2,228,8,node,0.000616071000000,0.000160740000000
2,229,8,core,0.000136526000000,0.000064300000000
2,229,8,node,0.000612464000000,0.000178654000000
2,230,8,core,0.000138619000000,0.000064721000000
2,230,8,node,0.000621582000000,0.000161801999999
2,231,8,core,0.000137547000000,0.000064511000000
2,231,8,node,0.000615950000000,0.000180066000000
2,232,8,core,0.000138809000000,0.000063238000000
2,232,8,node,0.000630768000000,0.000163175000000
2,233,8,core,0.000139601000000,0.000063849000000
2,233,8,node,0.000627532000000,0.000188903000000
2,234,8,core,0.000140773000000,0.000062507000000
2,234,8,node,0.000637421000000,0.000166330000000
2,235,8,core,0.000139851000000,0.000062737000000
2,235,8,node,0.000628514000000,0.000184976000000
2,236,8,core,0.000142446000000,0.000063840000000
2,236,8,node,0.000641949000000,0.000166150000000
2,237,8,core,0.000142466000000,0.000064992000000
2,237,8,node,0.000639575000000,0.000183803000001
2,238,8,core,0.000143358000000,0.000064822000000
2,238,8,node,0.000648231000000,0.000167453000000
2,239,8,core,0.000142356000000,0.000064120000000
2,239,8,node,0.000641528000000,0.000185627000000
2,240,8,core,0.000144059000000,0.000063749000000
2,240,8,node,0.000655264000000,0.000168124000000
2,241,8,core,0.000146443000000,0.000065392000000
2,241,8,node,0.000653721000000,0.000192289000000
2,242,8,core,0.000146033000000,0.000065011000000
2,242,8,node,0.000661396000000,0.000171922000001
2,243,8,core,0.000146273000000,0.000065322000000
2,243,8,node,0.000655926000000,0.000190707000000
2,244,8,core,0.000146323000000,0.000066895000000
2,244,8,node,0.000665443000000,0.000173474000000
2,245,8,core,0.000147125000000,0.000065482000000
2,245,8,node,0.000666284000000,0.000189695000000
2,246,8,core,0.000148618000000,0.000064520000000
2,246,8,node,0.000673267000000,0.000173845000000
2,247,8,core,0.000150251000000,0.000065743000000
2,247,8,node,0.000673368000000,0.000192840000000
2,248,8,core,0.000152565000000,0.000068648000000
2,248,8,node,0.000681583000000,0.000175648000001
2,249,8,core,0.000151122000000,0.000070381000000
2,249,8,node,0.000683968000000,0.000203480000000
2,250,8,core,0.000149419000000,0.000066956000000
2,250,8,node,0.000686734000000,0.000178303000000
2,251,8,core,0.000151664000000,0.000067376000000
2,251,8,node,0.000685120000000,0.000203601000000
2,252,8,core,0.000152405000000,0.000070031000000
2,252,8,node,0.000691111000000,0.000179105000000
2,253,8,core,0.000153146000000,0.000072435000000
2,253,8,node,0.000692123000000,0.000198601000000
2,254,8,core,0.000150792000000,0.000062928000000
2,254,8,node,0.000701251000000,0.000180186000000
2,255,8,core,0.000152646000000,0.000062627000000
2,255,8,node,0.000702753000000,0.000208259000000
2,256,8,core,0.000075060000000,0.000025167000000
2,256,8,node,0.000717751000000,0.000193351000000
